passenger_demand,taxi_demand,timestamp,timestamp_month,timestamp_quarter,timestamp_semester,timestamp_year,timestamp_week,timestamp_day_of_week,timestamp_day_of_month,timestamp_day_of_year,timestamp_weekend,timestamp_month_start,timestamp_month_end,timestamp_quarter_start,timestamp_quarter_end,timestamp_year_start,timestamp_year_end,timestamp_leap_year,timestamp_days_in_month,timestamp_hour,timestamp_minute,timestamp_second,passenger_demand_lag_1,taxi_demand_lag_1,passenger_demand_lag_2,taxi_demand_lag_2,passenger_demand_lag_4,taxi_demand_lag_4,passenger_demand_lag_8,taxi_demand_lag_8,passenger_demand_lag_16,taxi_demand_lag_16,passenger_demand_lag_24,taxi_demand_lag_24,passenger_demand_window_7_mean,passenger_demand_window_7_std,passenger_demand_window_7_median,taxi_demand_window_7_mean,taxi_demand_window_7_std,taxi_demand_window_7_median,passenger_demand_expanding_std,taxi_demand_expanding_std
6574,5816,2025-02-08 11:00:00,2,1,1,2025,6,5,8,39,1,0,0,0,0,0,0,0,28,11,0,0,5694.0,5053.0,4178.0,3824.0,1404.0,1433.0,2682.0,2863.0,9342.0,10303.0,6261.0,5614.0,2367.1428571428573,1905.8636212638626,1420.0,2250.1428571428573,1633.4725207944628,1518.0,3120.3920887112463,2893.180798630104
7591,6583,2025-02-08 12:00:00,2,1,1,2025,6,5,8,39,1,0,0,0,0,0,0,0,28,12,0,0,6574.0,5816.0,5694.0,5053.0,2477.0,2393.0,1420.0,1518.0,8523.0,8210.0,6924.0,6242.0,3103.4285714285716,2408.306725837506,2477.0,2864.1428571428573,2063.5619228712126,2393.0,3119.067934850583,2891.827131140844
8609,7310,2025-02-08 13:00:00,2,1,1,2025,6,5,8,39,1,0,0,0,0,0,0,0,28,13,0,0,7591.0,6583.0,6574.0,5816.0,4178.0,3824.0,555.0,622.0,9593.0,8191.0,7214.0,6528.0,4108.571428571428,2625.87355986172,4178.0,3715.714285714286,2208.9289798667915,3824.0,3118.436631498327,2890.891746695994
8496,7186,2025-02-08 14:00:00,2,1,1,2025,6,5,8,39,1,0,0,0,0,0,0,0,28,14,0,0,8609.0,7310.0,7591.0,6583.0,5694.0,5053.0,842.0,908.0,9360.0,9036.0,8194.0,7457.0,5218.142857142857,2656.332021702812,5694.0,4630.285714285715,2177.795040423988,5053.0,3118.8532758803426,2890.5534580884155
9319,7648,2025-02-08 15:00:00,2,1,1,2025,6,5,8,39,1,0,0,0,0,0,0,0,28,15,0,0,8496.0,7186.0,8609.0,7310.0,6574.0,5816.0,1404.0,1433.0,8185.0,9572.0,8921.0,8349.0,6231.285714285715,2285.75485083051,6574.0,5452.142857142857,1827.4592041567453,5816.0,3119.1306165671244,2890.097719881869
9945,8080,2025-02-08 16:00:00,2,1,1,2025,6,5,8,39,1,0,0,0,0,0,0,0,28,16,0,0,9319.0,7648.0,8496.0,7186.0,7591.0,6583.0,2477.0,2393.0,7195.0,8699.0,9027.0,8290.0,7208.714285714285,1830.291571880075,7591.0,6202.857142857143,1387.8083955853508,6583.0,3120.4763344528765,2890.099089994933
9723,8294,2025-02-08 17:00:00,2,1,1,2025,6,5,8,39,1,0,0,0,0,0,0,0,28,17,0,0,9945.0,8080.0,9319.0,7648.0,8609.0,7310.0,4178.0,3824.0,5990.0,6903.0,9806.0,9783.0,8032.571428571428,1508.3462088374495,8496.0,6810.857142857143,1067.171405878098,7186.0,3122.7822844239217,2890.596782865477
9651,9179,2025-02-08 18:00:00,2,1,1,2025,6,5,8,39,1,0,0,0,0,0,0,0,28,18,0,0,9723.0,8294.0,9945.0,8080.0,8496.0,7186.0,5694.0,5053.0,4423.0,4857.0,10406.0,11670.0,8608.142857142857,1205.5638277823284,8609.0,7273.857142857143,860.4453165990025,7310.0,3124.7145687570624,2891.3615143198213
9529,9768,2025-02-08 19:00:00,2,1,1,2025,6,5,8,39,1,0,0,0,0,0,0,0,28,19,0,0,9651.0,9179.0,9723.0,8294.0,9319.0,7648.0,6574.0,5816.0,2682.0,2863.0,9342.0,10303.0,9047.714285714286,848.2882203366692,9319.0,7754.285714285715,849.58199806056,7648.0,3126.5214534830684,2893.4243074555256
8428,10142,2025-02-08 20:00:00,2,1,1,2025,6,5,8,39,1,0,0,0,0,0,0,0,28,20,0,0,9529.0,9768.0,9651.0,9179.0,9945.0,8080.0,7591.0,6583.0,1420.0,1518.0,8523.0,8210.0,9324.57142857143,561.341802334082,9529.0,8209.285714285714,963.0418326472438,8080.0,3128.13021380561,2896.499810530688
7265,8982,2025-02-08 21:00:00,2,1,1,2025,6,5,8,39,1,0,0,0,0,0,0,0,28,21,0,0,8428.0,10142.0,9529.0,9768.0,9723.0,8294.0,8609.0,7310.0,555.0,622.0,9593.0,8191.0,9298.714285714286,602.459601490944,9529.0,8613.857142857143,1106.4674160846866,8294.0,3128.2860827502386,2900.271509996214
7461,9197,2025-02-08 22:00:00,2,1,1,2025,6,5,8,39,1,0,0,0,0,0,0,0,28,22,0,0,7265.0,8982.0,8428.0,10142.0,9651.0,9179.0,8496.0,7186.0,842.0,908.0,9360.0,9036.0,9122.857142857143,953.3195386947617,9529.0,8870.42857142857,911.187111619192,8982.0,3127.368053098354,2901.9736292369716
6852,8791,2025-02-08 23:00:00,2,1,1,2025,6,5,8,39,1,0,0,0,0,0,0,0,28,23,0,0,7461.0,9197.0,7265.0,8982.0,9529.0,9768.0,9319.0,7648.0,1404.0,1433.0,8185.0,9572.0,8857.42857142857,1131.5947238511062,9529.0,9091.714285714286,736.1065851912155,9179.0,3126.5976817973738,2904.004946821109
5938,8225,2025-02-09 00:00:00,2,1,1,2025,6,6,9,40,1,0,0,0,0,0,0,0,28,0,0,0,6852.0,8791.0,7461.0,9197.0,8428.0,10142.0,9945.0,8080.0,2477.0,2393.0,7195.0,8699.0,8415.57142857143,1235.2670233790132,8428.0,9193.285714285714,611.7956397048523,9179.0,3125.4121321871185,2905.3953881705074
4776,6564,2025-02-09 01:00:00,2,1,1,2025,6,6,9,40,1,0,0,0,0,0,0,0,28,1,0,0,5938.0,8225.0,6852.0,8791.0,7265.0,8982.0,9723.0,8294.0,4178.0,3824.0,5990.0,6903.0,7874.857142857143,1386.704417984292,7461.0,9183.42857142857,629.0132105509263,9179.0,3123.8439125076648,2906.0042069225824
3726,4854,2025-02-09 02:00:00,2,1,1,2025,6,6,9,40,1,0,0,0,0,0,0,0,28,2,0,0,4776.0,6564.0,5938.0,8225.0,7461.0,9197.0,9651.0,9179.0,5694.0,5053.0,4423.0,4857.0,7178.428571428572,1559.4249856002284,7265.0,8809.857142857143,1173.2037942561888,8982.0,3122.202618253627,2905.0250516913375
2405,3190,2025-02-09 03:00:00,2,1,1,2025,6,6,9,40,1,0,0,0,0,0,0,0,28,3,0,0,3726.0,4854.0,4776.0,6564.0,6852.0,8791.0,9529.0,9768.0,6574.0,5816.0,2682.0,2863.0,6349.428571428572,1641.860109463525,6852.0,8107.857142857143,1804.6044283601698,8791.0,3120.8919462655776,2903.4766438194047
1334,1856,2025-02-09 04:00:00,2,1,1,2025,6,6,9,40,1,0,0,0,0,0,0,0,28,4,0,0,2405.0,3190.0,3726.0,4854.0,5938.0,8225.0,8428.0,10142.0,7591.0,6583.0,1420.0,1518.0,5489.0,1924.8343651684072,5938.0,7114.714285714285,2333.910717678646,8225.0,3120.528393734486,2902.4055696817245
562,987,2025-02-09 05:00:00,2,1,1,2025,6,6,9,40,1,0,0,0,0,0,0,0,28,5,0,0,1334.0,1856.0,2405.0,3190.0,4776.0,6564.0,7265.0,8982.0,8609.0,7310.0,555.0,622.0,4641.714285714285,2284.532097555604,4776.0,6096.714285714285,2875.0619537838265,6564.0,3121.3636092814027,2902.4471488743698
658,1308,2025-02-09 06:00:00,2,1,1,2025,6,6,9,40,1,0,0,0,0,0,0,0,28,6,0,0,562.0,987.0,1334.0,1856.0,3726.0,4854.0,7461.0,9197.0,8496.0,7186.0,842.0,908.0,3656.1428571428573,2352.6850213157904,3726.0,4923.857142857143,3067.684763714139,4854.0,3123.2963995488835,2903.5575000648687
1077,1501,2025-02-09 07:00:00,2,1,1,2025,6,6,9,40,1,0,0,0,0,0,0,0,28,7,0,0,658.0,1308.0,562.0,987.0,2405.0,3190.0,6852.0,8791.0,9319.0,7648.0,1404.0,1433.0,2771.285714285714,2101.7973827405626,2405.0,3854.8571428571427,2786.4087058776145,3190.0,3125.068301434139,2904.23236097962
1769,2143,2025-02-09 08:00:00,2,1,1,2025,6,6,9,40,1,0,0,0,0,0,0,0,28,8,0,0,1077.0,1501.0,658.0,1308.0,1334.0,1856.0,5938.0,8225.0,9945.0,8080.0,2477.0,2393.0,2076.8571428571427,1631.5749475655807,1334.0,2894.285714285714,2104.283465876689,1856.0,3126.2204686929535,2904.6628081614213
3199,3549,2025-02-09 09:00:00,2,1,1,2025,6,6,9,40,1,0,0,0,0,0,0,0,28,9,0,0,1769.0,2143.0,1077.0,1501.0,562.0,987.0,4776.0,6564.0,9723.0,8294.0,4178.0,3824.0,1647.2857142857142,1117.2811813035435,1334.0,2262.714285714286,1346.198563150582,1856.0,3126.492439479287,2904.395253820992
4595,5093,2025-02-09 10:00:00,2,1,1,2025,6,6,9,40,1,0,0,0,0,0,0,0,28,10,0,0,3199.0,3549.0,1769.0,2143.0,658.0,1308.0,3726.0,4854.0,9651.0,9179.0,5694.0,5053.0,1572.0,960.6414523638881,1334.0,2076.285714285714,963.499128919531,1856.0,3125.475229097065,2903.1347693630496
5383,5813,2025-02-09 11:00:00,2,1,1,2025,6,6,9,40,1,0,0,0,0,0,0,0,28,11,0,0,4595.0,5093.0,3199.0,3549.0,1077.0,1501.0,2405.0,3190.0,9529.0,9768.0,6574.0,5816.0,1884.857142857143,1488.6501075998194,1334.0,2348.1428571428573,1467.0176582181714,1856.0,3123.8727535560593,2901.6177240543425
6440,6568,2025-02-09 12:00:00,2,1,1,2025,6,6,9,40,1,0,0,0,0,0,0,0,28,12,0,0,5383.0,5813.0,4595.0,5093.0,1769.0,2143.0,1334.0,1856.0,8428.0,10142.0,7591.0,6583.0,2463.285714285714,1953.116203599196,1769.0,2913.4285714285716,1933.866580811887,2143.0,3122.2331219364532,2900.279119293186
6605,6447,2025-02-09 13:00:00,2,1,1,2025,6,6,9,40,1,0,0,0,0,0,0,0,28,13,0,0,6440.0,6568.0,5383.0,5813.0,3199.0,3549.0,562.0,987.0,7265.0,8982.0,8609.0,7310.0,3303.0,2241.707161963815,3199.0,3710.714285714286,2146.087658530128,3549.0,3120.872112697353,2899.328895058403
6954,6447,2025-02-09 14:00:00,2,1,1,2025,6,6,9,40,1,0,0,0,0,0,0,0,28,14,0,0,6605.0,6447.0,6440.0,6568.0,4595.0,5093.0,658.0,1308.0,7461.0,9197.0,8496.0,7186.0,4152.571428571428,2198.7224970531206,4595.0,4444.857142857143,2064.6071804398734,5093.0,3119.589781381455,2898.3033880867156
6697,6250,2025-02-09 15:00:00,2,1,1,2025,6,6,9,40,1,0,0,0,0,0,0,0,28,15,0,0,6954.0,6447.0,6605.0,6447.0,5383.0,5813.0,1077.0,1501.0,6852.0,8791.0,9319.0,7648.0,4992.142857142857,1934.8120002187281,5383.0,5151.428571428572,1704.0733412564769,5813.0,3118.501688149911,2897.278622358549
7182,6931,2025-02-09 16:00:00,2,1,1,2025,6,6,9,40,1,0,0,0,0,0,0,0,28,16,0,0,6697.0,6250.0,6954.0,6447.0,6440.0,6568.0,1769.0,2143.0,5938.0,8225.0,9945.0,8080.0,5696.142857142857,1385.0126868939096,6440.0,5738.142857142857,1093.143544793573,6250.0,3117.268628658989,2896.143040335816
8121,9640,2025-02-09 17:00:00,2,1,1,2025,6,6,9,40,1,0,0,0,0,0,0,0,28,17,0,0,7182.0,6931.0,6697.0,6250.0,6605.0,6447.0,3199.0,3549.0,4776.0,6564.0,9723.0,8294.0,6265.142857142857,932.316367722767,6605.0,6221.285714285715,600.88121795849,6447.0,3116.3299674620735,2895.4533002455046
7845,9633,2025-02-09 18:00:00,2,1,1,2025,6,6,9,40,1,0,0,0,0,0,0,0,28,18,0,0,8121.0,9640.0,7182.0,6931.0,6954.0,6447.0,4595.0,5093.0,3726.0,4854.0,9651.0,9179.0,6768.857142857143,826.0362035188235,6697.0,6870.857142857143,1266.7100995060018,6447.0,3116.182810706452,2898.1890748662954
4437,4368,2025-02-09 19:00:00,2,1,1,2025,6,6,9,40,1,0,0,0,0,0,0,0,28,19,0,0,7845.0,9633.0,8121.0,9640.0,6697.0,6250.0,5383.0,5813.0,2405.0,3190.0,9529.0,9768.0,7120.571428571428,641.0379232522932,6954.0,7416.571428571428,1530.4176834166237,6568.0,3115.770055734544,2900.8954241175184
4179,3944,2025-02-09 20:00:00,2,1,1,2025,6,6,9,40,1,0,0,0,0,0,0,0,28,20,0,0,4437.0,4368.0,7845.0,9633.0,7182.0,6931.0,6440.0,6568.0,1334.0,1856.0,8428.0,10142.0,6834.428571428572,1199.3617548711495,6954.0,7102.285714285715,1912.0388519662972,6447.0,3114.2243358025057,2899.4100662238334
4745,5674,2025-02-09 21:00:00,2,1,1,2025,6,6,9,40,1,0,0,0,0,0,0,0,28,21,0,0,4179.0,3944.0,4437.0,4368.0,8121.0,9640.0,6605.0,6447.0,562.0,987.0,7265.0,8982.0,6487.857142857143,1569.9624654293857,6954.0,6744.714285714285,2257.7910823255106,6447.0,3112.753990224151,2898.0255388996015
5215,8144,2025-02-09 22:00:00,2,1,1,2025,6,6,9,40,1,0,0,0,0,0,0,0,28,22,0,0,4745.0,5674.0,4179.0,3944.0,7845.0,9633.0,6954.0,6447.0,658.0,1308.0,7461.0,9197.0,6172.285714285715,1678.8814445224734,6697.0,6634.285714285715,2293.402037315293,6250.0,3111.1548862242876,2896.648746273906
3150,4302,2025-02-09 23:00:00,2,1,1,2025,6,6,9,40,1,0,0,0,0,0,0,0,28,23,0,0,5215.0,8144.0,4745.0,5674.0,4437.0,4368.0,6697.0,6250.0,1077.0,1501.0,6852.0,8791.0,5960.571428571428,1695.050034378801,5215.0,6904.857142857143,2351.4979926684687,6931.0,3109.5313858322274,2897.148846470053
1430,1606,2025-02-10 00:00:00,2,1,1,2025,7,0,10,41,0,0,0,0,0,0,0,0,28,0,0,0,3150.0,4302.0,5215.0,8144.0,4179.0,3944.0,7182.0,6931.0,1769.0,2143.0,5938.0,8225.0,5384.571428571428,1885.2126190558863,4745.0,6529.285714285715,2548.334797096973,5674.0,3108.5803035673284,2895.683298441928
546,603,2025-02-10 01:00:00,2,1,1,2025,7,0,10,41,0,0,0,0,0,0,0,0,28,1,0,0,1430.0,1606.0,3150.0,4302.0,4745.0,5674.0,8121.0,9640.0,3199.0,3549.0,4776.0,6564.0,4428.714285714285,1961.2544212217363,4437.0,5381.571428571428,2717.3983794028068,4368.0,3109.2753372459783,2896.0122687964117
386,414,2025-02-10 02:00:00,2,1,1,2025,7,0,10,41,0,0,0,0,0,0,0,0,28,2,0,0,546.0,603.0,1430.0,1606.0,5215.0,8144.0,7845.0,9633.0,4595.0,5093.0,3726.0,4854.0,3386.0,1773.546541067699,4179.0,4091.5714285714284,2497.229255070711,4302.0,3111.1918738099666,2897.666800057908
254,294,2025-02-10 03:00:00,2,1,1,2025,7,0,10,41,0,0,0,0,0,0,0,0,28,3,0,0,386.0,414.0,546.0,603.0,3150.0,4302.0,4437.0,4368.0,5383.0,5813.0,2405.0,3190.0,2807.285714285714,2017.5823580286424,3150.0,3526.714285714286,2846.9749275494705,3944.0,3113.3453547318722,2899.6006098433395
304,508,2025-02-10 04:00:00,2,1,1,2025,7,0,10,41,0,0,0,0,0,0,0,0,28,4,0,0,254.0,294.0,386.0,414.0,1430.0,1606.0,4179.0,3944.0,6440.0,6568.0,1334.0,1856.0,2246.5714285714284,2115.8408775348503,1430.0,3005.285714285714,3082.3340027910644,1606.0,3115.696683424269,2901.7123635641847
756,1072,2025-02-10 05:00:00,2,1,1,2025,7,0,10,41,0,0,0,0,0,0,0,0,28,5,0,0,304.0,508.0,254.0,294.0,546.0,603.0,4745.0,5674.0,6605.0,6447.0,562.0,987.0,1612.142857142857,1896.2523063990227,546.0,2267.285714285714,2952.5861384152704,603.0,3117.9525543063232,2903.475773333798
1651,2290,2025-02-10 06:00:00,2,1,1,2025,7,0,10,41,0,0,0,0,0,0,0,0,28,6,0,0,756.0,1072.0,304.0,508.0,386.0,414.0,5215.0,8144.0,6954.0,6447.0,658.0,1308.0,975.1428571428571,1039.7639842083988,546.0,1257.0,1417.4381820735994,603.0,3119.5050158342574,2904.425288690858
3791,4912,2025-02-10 07:00:00,2,1,1,2025,7,0,10,41,0,0,0,0,0,0,0,0,28,7,0,0,1651.0,2290.0,756.0,1072.0,254.0,294.0,3150.0,4302.0,6697.0,6250.0,1077.0,1501.0,761.0,561.6098883267994,546.0,969.5714285714286,738.4153883244851,603.0,3119.885239654439,2904.024321268821
5231,6363,2025-02-10 08:00:00,2,1,1,2025,7,0,10,41,0,0,0,0,0,0,0,0,28,8,0,0,3791.0,4912.0,1651.0,2290.0,304.0,508.0,1430.0,1606.0,7182.0,6931.0,1769.0,2143.0,1098.2857142857142,1279.9375914844534,546.0,1441.857142857143,1675.7022834791537,603.0,3118.5627194719955,2902.525667634236
5533,5632,2025-02-10 09:00:00,2,1,1,2025,7,0,10,41,0,0,0,0,0,0,0,0,28,9,0,0,5231.0,6363.0,3791.0,4912.0,756.0,1072.0,546.0,603.0,8121.0,9640.0,3199.0,3549.0,1767.5714285714287,1977.7152522664703,756.0,2264.714285714286,2436.602054384069,1072.0,3116.9536930121826,2901.4739790276294
5434,5132,2025-02-10 10:00:00,2,1,1,2025,7,0,10,41,0,0,0,0,0,0,0,0,28,10,0,0,5533.0,5632.0,5231.0,6363.0,1651.0,2290.0,386.0,414.0,7845.0,9633.0,4595.0,5093.0,2502.8571428571427,2307.7168680011373,1651.0,3010.1428571428573,2570.5382334297014,2290.0,3115.3737998866372,2900.10618650082
5803,5195,2025-02-10 11:00:00,2,1,1,2025,7,0,10,41,0,0,0,0,0,0,0,0,28,11,0,0,5434.0,5132.0,5533.0,5632.0,3791.0,4912.0,254.0,294.0,4437.0,4368.0,5383.0,5813.0,3242.8571428571427,2296.8958348585024,3791.0,3701.285714285714,2360.3353373539903,4912.0,3113.784266206796,2898.6330983456487
5954,5430,2025-02-10 12:00:00,2,1,1,2025,7,0,10,41,0,0,0,0,0,0,0,0,28,12,0,0,5803.0,5195.0,5434.0,5132.0,5231.0,6363.0,304.0,508.0,4179.0,3944.0,6440.0,6568.0,4028.4285714285716,2051.50252718526,5231.0,4370.857142857143,1928.8565203743215,5132.0,3112.2584410262057,2897.1708566894235
6712,6162,2025-02-10 13:00:00,2,1,1,2025,7,0,10,41,0,0,0,0,0,0,0,0,28,13,0,0,5954.0,5430.0,5803.0,5195.0,5533.0,5632.0,756.0,1072.0,4745.0,5674.0,6605.0,6447.0,4771.0,1548.7159197218564,5434.0,4993.428571428572,1281.215810229097,5195.0,3110.772846814725,2895.7552959390173
7073,6406,2025-02-10 14:00:00,2,1,1,2025,7,0,10,41,0,0,0,0,0,0,0,0,28,14,0,0,6712.0,6162.0,5954.0,5430.0,5434.0,5132.0,1651.0,2290.0,5215.0,8144.0,6954.0,6447.0,5494.0,891.1700174489388,5533.0,5546.571428571428,542.2711059802037,5430.0,3109.593526513935,2894.6056077587587
7638,6890,2025-02-10 15:00:00,2,1,1,2025,7,0,10,41,0,0,0,0,0,0,0,0,28,15,0,0,7073.0,6406.0,6712.0,6162.0,5803.0,5195.0,3791.0,4912.0,3150.0,4302.0,6697.0,6250.0,5962.857142857143,685.4860632114277,5803.0,5760.0,544.8886736450893,5632.0,3108.626522844297,2893.5870886601856
7616,6947,2025-02-10 16:00:00,2,1,1,2025,7,0,10,41,0,0,0,0,0,0,0,0,28,16,0,0,7638.0,6890.0,7073.0,6406.0,5954.0,5430.0,5231.0,6363.0,1430.0,1606.0,7182.0,6931.0,6306.714285714285,842.8297009253265,5954.0,5835.285714285715,665.2114236055144,5632.0,3108.076063029357,2892.8890506839434
8470,8309,2025-02-10 17:00:00,2,1,1,2025,7,0,10,41,0,0,0,0,0,0,0,0,28,17,0,0,7616.0,6947.0,7638.0,6890.0,6712.0,6162.0,5533.0,5632.0,546.0,603.0,8121.0,9640.0,6604.285714285715,890.498496028237,6712.0,6023.142857142857,774.8751358706193,6162.0,3107.506360791735,2892.2336998083356
8205,8479,2025-02-10 18:00:00,2,1,1,2025,7,0,10,41,0,0,0,0,0,0,0,0,28,18,0,0,8470.0,8309.0,7616.0,6947.0,7073.0,6406.0,5434.0,5132.0,386.0,414.0,7845.0,9633.0,7038.0,961.9849271168417,7073.0,6477.0,1048.1485263708391,6406.0,3107.7552183467888,2892.945600003268
6887,6660,2025-02-10 19:00:00,2,1,1,2025,7,0,10,41,0,0,0,0,0,0,0,0,28,19,0,0,8205.0,8479.0,8470.0,8309.0,7638.0,6890.0,5803.0,5195.0,254.0,294.0,4437.0,4368.0,7381.142857142857,872.2504282164705,7616.0,6946.142857142857,1111.718403879252,6890.0,3107.7204222370106,2893.867602390192
6632,6354,2025-02-10 20:00:00,2,1,1,2025,7,0,10,41,0,0,0,0,0,0,0,0,28,20,0,0,6887.0,6660.0,8205.0,8479.0,7616.0,6947.0,5954.0,5430.0,304.0,508.0,4179.0,3944.0,7514.428571428572,664.3304542025477,7616.0,7121.857142857143,911.2781186464586,6890.0,3106.638104284276,2893.002863024092
6014,6105,2025-02-10 21:00:00,2,1,1,2025,7,0,10,41,0,0,0,0,0,0,0,0,28,21,0,0,6632.0,6354.0,6887.0,6660.0,8470.0,8309.0,6712.0,6162.0,756.0,1072.0,4745.0,5674.0,7503.0,680.9165391832863,7616.0,7149.285714285715,879.9222909412268,6890.0,3105.420599379966,2891.9539137028905
4291,4357,2025-02-10 22:00:00,2,1,1,2025,7,0,10,41,0,0,0,0,0,0,0,0,28,22,0,0,6014.0,6105.0,6632.0,6354.0,8205.0,8479.0,7073.0,6406.0,1651.0,2290.0,5215.0,8144.0,7351.714285714285,880.7093191069969,7616.0,7106.285714285715,928.3224501371229,6890.0,3103.963768026811,2890.7803180414403
2455,2449,2025-02-10 23:00:00,2,1,1,2025,7,0,10,41,0,0,0,0,0,0,0,0,28,23,0,0,4291.0,4357.0,6014.0,6105.0,6887.0,6660.0,7638.0,6890.0,3791.0,4912.0,3150.0,4302.0,6873.571428571428,1434.0828494363943,6887.0,6744.428571428572,1400.3513674720987,6660.0,3102.500345408146,2889.3425483663755
1204,1225,2025-02-11 00:00:00,2,1,1,2025,7,1,11,42,0,0,0,0,0,0,0,0,28,0,0,0,2455.0,2449.0,4291.0,4357.0,6632.0,6354.0,7616.0,6947.0,5231.0,6363.0,1430.0,1606.0,6136.285714285715,2141.1446871775233,6632.0,6101.857142857143,2132.4980991450325,6354.0,3102.0997954580716,2888.8441977792922
573,540,2025-02-11 01:00:00,2,1,1,2025,7,1,11,42,0,0,0,0,0,0,0,0,28,1,0,0,1204.0,1225.0,2455.0,2449.0,6014.0,6105.0,8470.0,8309.0,5533.0,5632.0,546.0,603.0,5098.285714285715,2544.474910748482,6014.0,5089.857142857143,2550.442342586319,6105.0,3103.0502758862067,2889.6178967732885
201,212,2025-02-11 02:00:00,2,1,1,2025,7,1,11,42,0,0,0,0,0,0,0,0,28,2,0,0,573.0,540.0,1204.0,1225.0,4291.0,4357.0,8205.0,8479.0,5434.0,5132.0,386.0,414.0,4008.0,2625.248940576853,4291.0,3955.714285714286,2557.3256678469074,4357.0,3104.8677099513297,2891.3250816100017
166,169,2025-02-11 03:00:00,2,1,1,2025,7,1,11,42,0,0,0,0,0,0,0,0,28,3,0,0,201.0,212.0,573.0,540.0,2455.0,2449.0,6887.0,6660.0,5803.0,5195.0,254.0,294.0,3052.8571428571427,2619.4819735061483,2455.0,3034.5714285714284,2582.0596983250325,2449.0,3107.248300624275,2893.5282377270073
272,314,2025-02-11 04:00:00,2,1,1,2025,7,1,11,42,0,0,0,0,0,0,0,0,28,4,0,0,166.0,169.0,201.0,212.0,1204.0,1225.0,6632.0,6354.0,5954.0,5430.0,304.0,508.0,2129.1428571428573,2262.7806955580777,1204.0,2151.0,2299.644827649134,1225.0,3109.6705000976935,2895.786889614074
689,821,2025-02-11 05:00:00,2,1,1,2025,7,1,11,42,0,0,0,0,0,0,0,0,28,5,0,0,272.0,314.0,166.0,169.0,573.0,540.0,6014.0,6105.0,6712.0,6162.0,756.0,1072.0,1308.857142857143,1547.4625928242242,573.0,1323.7142857142858,1564.17387293165,540.0,3111.909231406874,2897.80210977981
1721,1987,2025-02-11 06:00:00,2,1,1,2025,7,1,11,42,0,0,0,0,0,0,0,0,28,6,0,0,689.0,821.0,272.0,314.0,201.0,212.0,4291.0,4357.0,7073.0,6406.0,1651.0,2290.0,794.2857142857143,817.047879928107,573.0,818.5714285714286,810.9206408239861,540.0,3113.5078856540035,2899.061676301784
4014,4606,2025-02-11 07:00:00,2,1,1,2025,7,1,11,42,0,0,0,0,0,0,0,0,28,7,0,0,1721.0,1987.0,689.0,821.0,166.0,169.0,2455.0,2449.0,7638.0,6890.0,3791.0,4912.0,689.4285714285714,581.559070413939,573.0,752.5714285714286,661.0584586210095,540.0,3113.7918378234226,2898.94641846994
5612,6597,2025-02-11 08:00:00,2,1,1,2025,7,1,11,42,0,0,0,0,0,0,0,0,28,8,0,0,4014.0,4606.0,1721.0,1987.0,272.0,314.0,1204.0,1225.0,7616.0,6947.0,5231.0,6363.0,1090.857142857143,1395.7819109219497,573.0,1235.5714285714287,1613.2105521953354,540.0,3112.412204133966,2897.4879898171116
6026,6209,2025-02-11 09:00:00,2,1,1,2025,7,1,11,42,0,0,0,0,0,0,0,0,28,9,0,0,5612.0,6597.0,4014.0,4606.0,689.0,821.0,573.0,540.0,8470.0,8309.0,5533.0,5632.0,1810.7142857142858,2169.27174525501,689.0,2100.8571428571427,2537.543131230921,821.0,3110.885289649617,2896.6087307417547
6078,5752,2025-02-11 10:00:00,2,1,1,2025,7,1,11,42,0,0,0,0,0,0,0,0,28,10,0,0,6026.0,6209.0,5612.0,6597.0,1721.0,1987.0,201.0,212.0,8205.0,8479.0,5434.0,5132.0,2642.8571428571427,2535.240319218341,1721.0,2957.5714285714284,2793.0297681396733,1987.0,3109.456701212816,2895.5096575457665
6275,5799,2025-02-11 11:00:00,2,1,1,2025,7,1,11,42,0,0,0,0,0,0,0,0,28,11,0,0,6078.0,5752.0,6026.0,6209.0,4014.0,4606.0,166.0,169.0,6887.0,6660.0,5803.0,5195.0,3487.4285714285716,2557.242646363622,4014.0,3755.1428571428573,2657.8798209959014,4606.0,3108.046018719415,2894.219776707578
6565,6046,2025-02-11 12:00:00,2,1,1,2025,7,1,11,42,0,0,0,0,0,0,0,0,28,12,0,0,6275.0,5799.0,6078.0,5752.0,5612.0,6597.0,272.0,314.0,6632.0,6354.0,5954.0,5430.0,4345.0,2292.0337402984637,5612.0,4538.714285714285,2251.812211996216,5752.0,3106.7055327506746,2892.947943544691
6884,6228,2025-02-11 13:00:00,2,1,1,2025,7,1,11,42,0,0,0,0,0,0,0,0,28,13,0,0,6565.0,6046.0,6275.0,5799.0,6026.0,6209.0,689.0,821.0,6014.0,6105.0,6712.0,6162.0,5184.428571428572,1739.2572032472785,6026.0,5285.142857142857,1579.787478172466,5799.0,3105.4899093146396,2891.7761903795918
7621,6900,2025-02-11 14:00:00,2,1,1,2025,7,1,11,42,0,0,0,0,0,0,0,0,28,14,0,0,6884.0,6228.0,6565.0,6046.0,6078.0,5752.0,1721.0,1987.0,4291.0,4357.0,7073.0,6406.0,5922.0,934.0965331984079,6078.0,5891.0,634.5817520225717,6046.0,3104.442184451878,2890.6917003065323
